Unnamed: 0,city,temp_max,humidity,cloudiness,url,lat,lon,date,wind_speed,country
geraldton,geraldton,66.2,63,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=geraldton,-28.77,114.6,1603807811,12.75,AU
mataura,mataura,42.01,90,12,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=mataura,-46.19,168.86,1603807949,2.33,NZ
lagoa,lagoa,63.55,69,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=lagoa,39.05,-27.98,1603807949,10.13,PT
zaysan,zaysan,46.69,48,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=zaysan,47.47,84.87,1603807949,3.18,KZ
cherskiy,cherskiy,5.02,94,46,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=cherskiy,68.75,161.3,1603807949,6.51,RU
bluff,bluff,42.01,90,2,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=bluff,-46.6,168.33,1603807806,8.61,NZ
hamilton,hamilton,46.99,93,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=hamilton,39.18,-84.53,1603807871,4.7,US
cape town,cape town,72.0,72,20,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=cape town,-33.93,18.42,1603807950,14.99,ZA
necochea,necochea,66.58,57,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=necochea,-38.55,-58.74,1603807950,10.0,AR
new norfolk,new norfolk,48.99,80,95,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=new norfolk,-42.78,147.06,1603807950,1.39,AU
inuvik,inuvik,12.2,85,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=inuvik,68.35,-133.72,1603807950,3.36,CA
rosetta,rosetta,80.6,54,40,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=rosetta,31.4,30.42,1603807950,9.17,EG
mar del plata,mar del plata,64.4,42,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=mar del plata,-38.0,-57.56,1603807764,9.17,AR
busselton,busselton,62.01,68,77,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=busselton,-33.65,115.33,1603807715,9.19,AU
cidreira,cidreira,63.99,83,86,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=cidreira,-30.18,-50.21,1603807950,18.81,BR
qaanaaq,qaanaaq,8.08,79,79,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=qaanaaq,77.48,-69.36,1603807951,11.14,GL
piranshahr,piranshahr,57.06,34,16,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=piranshahr,36.7,45.14,1603807951,3.96,IR
rikitea,rikitea,75.0,84,99,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=rikitea,-23.12,-134.97,1603807951,18.43,PF
chokurdakh,chokurdakh,6.67,95,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=chokurdakh,70.63,147.92,1603807951,4.16,RU
ushuaia,ushuaia,41.0,65,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=ushuaia,-54.8,-68.3,1603807657,24.16,AR
punta arenas,punta arenas,44.6,56,40,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=punta arenas,-53.15,-70.92,1603807701,17.22,CL
kruisfontein,kruisfontein,73.0,74,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=kruisfontein,-34.0,24.73,1603807951,4.0,ZA
butaritari,butaritari,80.92,68,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=butaritari,3.07,172.79,1603807951,8.03,KI
kieta,kieta,79.21,77,10,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=kieta,-6.22,155.63,1603807951,2.98,PG
macamic,macamic,12.2,92,40,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=macamic,48.75,-79.0,1603807951,4.7,CA
khasan,khasan,49.89,48,61,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=khasan,42.43,130.64,1603807951,19.3,RU
broken hill,broken hill,59.0,62,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=broken hill,-31.95,141.43,1603807952,8.05,AU
hermanus,hermanus,68.0,73,96,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=hermanus,-34.42,19.23,1603807952,8.99,ZA
barrow,barrow,19.4,85,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=barrow,71.29,-156.79,1603807952,12.75,US
mnogovershinnyy,mnogovershinnyy,27.5,98,1,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=mnogovershinnyy,53.94,139.92,1603807952,0.54,RU
lakes entrance,lakes entrance,54.0,94,78,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=lakes entrance,-37.88,147.98,1603807952,8.14,AU
kavieng,kavieng,82.38,68,17,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=kavieng,-2.57,150.8,1603807952,4.29,PG
saldanha,saldanha,69.8,56,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=saldanha,-33.01,17.94,1603807952,8.05,ZA
baruun-urt,baruun-urt,27.84,75,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=baruun-urt,46.68,113.28,1603807952,6.22,MN
bengkulu,bengkulu,77.52,81,89,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=bengkulu,-3.8,102.27,1603807656,2.57,ID
pangai,pangai,74.79,79,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=pangai,-19.8,-174.35,1603807952,18.39,TO
tamandare,tamandare,83.23,64,43,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=tamandare,-8.76,-35.1,1603807952,14.61,BR
alofi,alofi,71.6,88,50,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=alofi,-19.06,-169.92,1603807953,5.82,NU
caravelas,caravelas,80.89,72,99,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=caravelas,-17.71,-39.25,1603807953,6.22,BR
pevek,pevek,19.74,95,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=pevek,69.7,170.31,1603807930,16.78,RU
puerto ayora,puerto ayora,66.99,95,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=puerto ayora,-0.74,-90.35,1603807953,1.99,EC
mehamn,mehamn,32.0,88,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=mehamn,71.04,27.85,1603807953,16.11,NO
jamestown,jamestown,45.0,93,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=jamestown,42.1,-79.24,1603807953,4.7,US
ust-omchug,ust-omchug,13.93,89,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=ust-omchug,61.15,149.63,1603807953,1.07,RU
carnarvon,carnarvon,69.8,83,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=carnarvon,-24.87,113.63,1603807953,26.4,AU
guerrero negro,guerrero negro,57.45,37,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=guerrero negro,27.98,-114.06,1603807953,8.05,MX
kavaratti,kavaratti,82.36,71,7,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=kavaratti,10.57,72.64,1603807953,4.45,IN
sao filipe,sao filipe,83.57,62,93,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=sao filipe,14.9,-24.5,1603807954,7.54,CV
atuona,atuona,78.42,73,11,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=atuona,-9.8,-139.03,1603807954,18.99,PF
mersing,mersing,82.4,88,98,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=mersing,2.43,103.84,1603807954,3.36,MY
beloha,beloha,79.68,55,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=beloha,-25.17,45.05,1603807954,16.33,MG
jhang,jhang,69.01,34,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=jhang,33.67,72.7,1603807954,4.7,PK
vaini,vaini,71.6,88,20,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=vaini,-21.2,-175.2,1603807954,8.05,TO
muros,muros,60.01,92,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=muros,42.78,-9.06,1603807954,15.99,ES
hilo,hilo,73.4,88,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=hilo,19.73,-155.09,1603807954,3.36,US
scarborough,scarborough,48.99,93,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=scarborough,54.28,-0.4,1603807954,1.99,GB
cascais,cascais,64.99,72,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=cascais,38.7,-9.42,1603807954,8.05,PT
buala,buala,79.84,80,30,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=buala,-8.14,159.59,1603807955,1.83,SB
emerald,emerald,66.2,93,40,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=emerald,-23.53,148.17,1603807955,2.24,AU
canico,canico,69.8,64,40,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=canico,32.63,-16.85,1603807955,9.17,PT
nhulunbuy,nhulunbuy,78.8,83,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=nhulunbuy,-12.23,136.77,1603807955,4.99,AU
lazaro cardenas,lazaro cardenas,78.73,88,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=lazaro cardenas,17.96,-102.2,1603807955,4.18,MX
asau,asau,57.0,93,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=asau,46.43,26.4,1603807955,4.7,RO
castro,castro,72.59,60,52,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=castro,-24.79,-50.01,1603807882,9.33,BR
nsanje,nsanje,97.03,21,80,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=nsanje,-16.92,35.26,1603807956,5.53,MW
talnakh,talnakh,-0.4,84,50,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=talnakh,69.49,88.4,1603807956,6.71,RU
hithadhoo,hithadhoo,83.98,68,76,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=hithadhoo,-0.6,73.08,1603807956,10.07,MV
khatanga,khatanga,3.67,94,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=khatanga,71.97,102.5,1603807956,12.75,RU
mugur-aksy,mugur-aksy,27.01,79,26,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=mugur-aksy,50.35,90.5,1603807956,6.42,RU
kaitangata,kaitangata,48.0,79,5,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=kaitangata,-46.28,169.85,1603807957,1.01,NZ
hasaki,hasaki,55.4,87,20,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=hasaki,35.73,140.83,1603807957,6.93,JP
chifeng,chifeng,41.27,50,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=chifeng,42.27,118.96,1603807957,10.18,CN
norman wells,norman wells,23.0,92,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=norman wells,65.28,-126.83,1603807957,4.7,CA
fort nelson,fort nelson,23.0,100,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=fort nelson,58.81,-122.7,1603807957,8.05,CA
thompson,thompson,19.4,85,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=thompson,55.74,-97.86,1603807958,3.09,CA
funtua,funtua,88.14,21,26,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=funtua,11.52,7.31,1603807958,8.95,NG
jijiga,jijiga,75.99,19,19,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=jijiga,9.35,42.8,1603807958,15.84,ET
saskylakh,saskylakh,0.01,91,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=saskylakh,71.92,114.08,1603807958,6.44,RU
touros,touros,84.2,66,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=touros,-5.2,-35.46,1603807958,11.41,BR
perth,perth,68.0,64,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=perth,-31.93,115.83,1603807731,9.17,AU
akureyri,akureyri,37.4,64,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=akureyri,65.68,-18.09,1603807959,2.24,IS
saint george,saint george,33.8,20,1,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=saint george,37.1,-113.58,1603807959,10.29,US
maceio,maceio,86.0,58,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=maceio,-9.67,-35.74,1603807694,10.29,BR
saint anthony,saint anthony,19.99,85,1,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=saint anthony,45.02,-93.22,1603807959,6.93,US
ribeira grande,ribeira grande,68.0,60,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=ribeira grande,38.52,-28.7,1603807959,9.17,PT
saint-georges,saint-georges,86.0,74,20,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=saint-georges,12.06,-61.75,1603807959,18.34,GD
sharjah,sharjah,89.6,27,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=sharjah,25.36,55.4,1603807959,10.29,AE
tiksi,tiksi,3.74,93,98,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=tiksi,71.69,128.87,1603807959,5.79,RU
chuy,chuy,65.21,72,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=chuy,-33.7,-53.46,1603807959,17.49,UY
hobart,hobart,50.0,100,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=hobart,-42.88,147.33,1603807825,5.82,AU
luderitz,luderitz,66.6,55,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=luderitz,-26.65,15.16,1603807960,16.46,
atar,atar,99.57,10,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=atar,20.52,-13.05,1603807960,13.49,MR
yatou,yatou,57.38,59,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=yatou,37.15,122.38,1603807960,9.55,CN
severo-kurilsk,severo-kurilsk,42.26,83,3,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=severo-kurilsk,50.68,156.12,1603807960,6.04,RU
bayburt,bayburt,59.76,32,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=bayburt,40.26,40.23,1603807960,3.02,TR
pangnirtung,pangnirtung,14.0,66,20,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=pangnirtung,66.15,-65.71,1603807960,4.47,CA
ust-ilimsk,ust-ilimsk,26.38,98,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=ust-ilimsk,58.0,102.66,1603807927,2.62,RU
nova olimpia,nova olimpia,97.05,43,56,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=nova olimpia,-14.8,-57.29,1603807960,2.66,BR
acapulco,acapulco,78.8,94,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=acapulco,16.86,-99.89,1603807803,3.36,MX
gorokhovets,gorokhovets,39.2,64,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=gorokhovets,56.19,42.7,1603807960,4.47,RU
velyka oleksandrivka,velyka oleksandrivka,64.15,55,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=velyka oleksandrivka,47.32,33.3,1603807960,9.98,UA
viedma,viedma,55.99,77,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=viedma,-40.81,-63.0,1603807960,7.0,AR
lebu,lebu,53.62,57,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=lebu,-37.62,-73.65,1603807960,4.88,CL
bereda,bereda,57.99,87,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=bereda,43.27,-7.54,1603807960,18.99,ES
duncan,duncan,32.0,98,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=duncan,34.5,-97.96,1603807961,8.05,US
yellowknife,yellowknife,19.4,73,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=yellowknife,62.46,-114.35,1603807818,16.11,CA
brae,brae,50.0,87,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=brae,60.4,-1.35,1603807961,9.17,GB
bilibino,bilibino,-0.6,91,99,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=bilibino,68.05,166.44,1603807961,1.36,RU
plaster rock,plaster rock,35.6,69,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=plaster rock,46.91,-67.39,1603807961,6.93,CA
codrington,codrington,47.68,92,8,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=codrington,-38.27,141.97,1603807961,7.96,AU
georgetown,georgetown,84.2,79,20,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=georgetown,5.41,100.34,1603807961,5.82,MY
avarua,avarua,68.0,82,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=avarua,-21.21,-159.78,1603807961,9.17,CK
mount isa,mount isa,73.4,17,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=mount isa,-20.73,139.5,1603807961,6.93,AU
bud,bud,44.01,100,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=bud,39.45,-86.18,1603807961,4.72,US
susurluk,susurluk,77.0,44,20,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=susurluk,39.91,28.16,1603807961,5.73,TR
raga,raga,88.84,49,5,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=raga,8.46,25.68,1603807961,3.24,SS
hobyo,hobyo,81.23,73,1,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=hobyo,5.35,48.53,1603807962,9.26,SO
hovd,hovd,32.31,80,97,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=hovd,48.01,91.64,1603807962,0.72,MN
lavrentiya,lavrentiya,29.86,98,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=lavrentiya,65.58,-171.0,1603807962,5.84,RU
kapaa,kapaa,78.33,69,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=kapaa,22.08,-159.32,1603807962,4.25,US
imeni poliny osipenko,imeni poliny osipenko,31.05,88,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=imeni poliny osipenko,52.42,136.49,1603807929,3.0,RU
loa janan,loa janan,77.49,85,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=loa janan,-0.58,117.09,1603807962,2.1,ID
cayenne,cayenne,87.8,62,40,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=cayenne,4.93,-52.33,1603807962,5.82,GF
antipino,antipino,26.6,79,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=antipino,57.11,65.76,1603807962,24.61,RU
afua,afua,91.85,50,37,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=afua,-0.16,-50.39,1603807962,6.53,BR
bilma,bilma,90.48,11,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=bilma,18.69,12.92,1603807963,2.71,NE
narsaq,narsaq,32.0,88,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=narsaq,60.92,-46.05,1603807963,3.36,GL
arman,arman,29.01,86,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=arman,59.7,150.17,1603807963,7.45,RU
maniitsoq,maniitsoq,22.28,90,0,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=maniitsoq,65.42,-52.9,1603807963,11.27,GL
eyl,eyl,79.99,58,97,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=eyl,7.98,49.82,1603807963,12.48,SO
fortuna,fortuna,41.0,60,1,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=fortuna,40.6,-124.16,1603807963,10.29,US
katherine,katherine,80.6,61,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=katherine,-14.47,132.27,1603807918,4.7,AU
felipe carrillo puerto,felipe carrillo puerto,79.2,85,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=felipe carrillo puerto,19.58,-88.05,1603807963,6.22,MX
dikson,dikson,9.63,96,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=dikson,73.51,80.55,1603807963,18.34,RU
iqaluit,iqaluit,12.2,78,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=iqaluit,63.75,-68.51,1603807963,4.7,CA
airai,airai,62.55,100,100,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=airai,-8.93,125.41,1603807964,1.52,TL
rundu,rundu,101.89,9,75,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=rundu,-17.93,19.77,1603807964,9.08,
bow island,bow island,39.2,69,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=bow island,49.87,-111.37,1603807964,18.34,CA
roebourne,roebourne,71.37,86,40,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=roebourne,-20.78,117.13,1603807964,9.17,AU
winton,winton,44.6,81,1,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=winton,37.39,-120.61,1603807964,6.93,US
tuktoyaktuk,tuktoyaktuk,10.4,92,90,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=tuktoyaktuk,69.45,-133.04,1603807964,9.17,CA
albany,albany,48.0,72,64,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=albany,42.6,-73.97,1603807964,4.47,US
ponta do sol,ponta do sol,69.8,64,40,http://api.openweathermap.org/data/2.5/weather?units=Imperial&APPID=e4068837b9354a5b158691132cc2699e&q=ponta do sol,32.67,-17.1,1603807964,9.17,PT
